sentiment,text
0,@Meranne it's only been one day and im sooo tired!!!! 
0,is on  way home from holiday world n driving through a nasty storm  pullin off
0,@Lizinhollywood What patience? 8) And BTW we Europeans still aren't able to watch your First Time Driving  Can't you upload it on youtube?
0,COME ON!!!!!!!!! 23 followers ? 
1,@greenpatblue woah. grabe ah. well hopefully we'll be classmates 
0,WTF David Carradine? Sad news   http://news.bbc.co.uk/1/hi/entertainment/8083479.stm
1,@desired_waste Hello there! Nice new picture!  x
0,Attempting to get magic workstation to work on my laptop 
0,Eating an apple Danish. I expected it to be better 
0,"To sandra girl u are not the only one, felt the same way this morning "
1,"going to read and wait for a certain fish until lunchtime. Gonna revise after food in the sun, bring on the shorts "
0,"sitting at my sister's house checking on email, won't have electricity when I get home until tomorrow, got disconnected "
0,Trying to find a new home for her bunny rabbit 
1,@Fletchchax http://twitpic.com/6rdx5 - Thats Awersome  x  Love That Song Lmao.
1,@missourijewel It's quite a transformation isn't it? Not pretty at times either!  lol...   I'll be back in a bit and I'll read everything.
0,Going to get ready for work 
0,trying to figure out how the heck to post my pic..three tries no luck! 
1,I am going to go watch an epic sunrise and be silent and grateful. Time for a little rest  Goodnight friends
0,"The bus was supposed to leave 20 minutes ago, and it's not even HERE  yet! "
1,Dinner tonight with my family  then hopefully funn!!!!
1,So funny to hear people drop their r's &amp; stuff here.  car=cah. Haha.
1,@JKnow73 @datachump thanks for surprising me this morning sean! i did a full double take whilst getting cawfeeeeeee.  safe travels!
0,no running today either     more rest and hopefully tomorrow im ok
1,"@vickytcobra aww get better soon! Whats up? Im coming to see u all tonight in manchester, cannot wait  hope ur feeling better by then! xo"
1,Good morning 
1,Alright guys I'm gonna go to eat my dinner now so I will talk to you later : P Peace 
1,"good sleep last night  download more music, clean the house, dance like a fanny while doing it = good times!"
1,wooooow! it's a busy daaaaay! 
1,I love when I babysit &amp; the cool parents tivo shows I like. hehe. Like &quot;Tori &amp; Dean&quot;.  Kiddies are sleeping.
0,"@Muzzzza Awesome, I'm looking forward to it. Thanks. I'm reading the books again but I think my writing studies might have ruined them. "
0,Just heard about the Air France Incident.... so tragic  http://bit.ly/JWass
0,I want a Mac! These PC's are kinda shit. 
1,One more hour for lunch .. its tough to kill time.. particularly when u are supposed to be working 
0,@gianj30a okay mistake not really fake but that its deleted 
0,Watching Roseanne and playing brickbreaker on my brick of a cell phone... Id rather be at the hospital with abbey 
0,@lcreck my sons up beatin me up  u go to sleep
1,"@Diibowah Too late, beat you to it. Won IC too. "
0,Up and not moving yet. Wondering how my doggie is doing and hoping the vet will let me make payments to him 
1,tomorrow is all about 2nd last day of school then chilling with my bro nd lawly for the day 
1,i'm actually reallllly excited to be 16 
1,just got back from the wing wah in burton for a party and shopping 
1,I love that  gaba jelly 
0,It's really pissing down today 
1,"good night with Liz, David, Joe, Xavier, and Kelly. Oh and Phil hung out with us for a bit too "
1,&amp;asherja ANOTHER fine? I think u should ask your company to pay! 
0,"@jervae I ate really wel, but didn't have any dessert. "
1,@patlouise haha its ok Patty. People make mistakes 
0,Okayy. Im so like confused! Hah it doesnt feel like summer  i have to wake up early and its not even warm out!
0,so yesterday was an &quot;i feel off&quot; day...MAJORLY. and today i'm going to a golf tournament. ugh 
0,"@giselle2323 I'm doing great, although a little tired. Stayed up late 2 nights in a row watching hockey, Pens lost both games. "
0,Wasn't to impressed with the Tweeterbus at all 
1,"@Meghan_xoxo Agreed, haha "
0,says thanks sa add Dae..kaso malapit n qng mg-out eh..sayang..  http://plurk.com/p/uaa8r
1,"so, yesterday was an awesome day  lots of excitement and fun... let's see how today goes, b/c it's never usually awesome two days in a row"
0,is stuck with a 3 page philosophy paper due Thursday ...:| Remind me again why on Earth did I take philosophy in summer 
1,Fine i guess ill just have to have a party of one. Sucks for you. 
1,had a fab lunch 
0,"My company left  oh well, time to smoke Ã®ÂÂ¨"
0,#nasa #shuttle endeavour launch scrubbed.  engineers unable to fix hydrogen leak. What?! (via @ryantxr) crud 
0,"i killed the fail whale, and i feel evil.    i think i need to go to confession...wait i'm not catholic"
0,trying to figure out what twitter is for 
1,"had a bath ,got a fab lollie , listening to friday night life really doesnt get much better "
1,Hello my beloved Followers 
1,@AliciaAs tweeting back 
0,im grounded tonight  i hate stupid silent mode 
0,@nbarron Doh! Scratch that. I thought the game was on the 13th. I have to be in Jeff City for a trade show on the 14th. 
0,my world is crumbling...so is sofias &amp; her friend..what are we going to do 
0,"It's very quiet tonight, no one is on msn "
1,"my body is so sore it's almost funny  i'm not made for this thing, crazy crowds and rock shows, tho i love it"
1,@nljanderson good night!!!  see you tomorrow.
1,At Mcdonalds with Matt and Marcus 
0,I got a new MS Natural Ergo Keyboard 4000. Totally crappy/stiff space bar. Unusable. Back to the store for you.  Cheap crap.
0,AAAAAAAAAH. I can't do it. 
1,Brazil on TT? Let's put #seb-day too. 
0,"Watching SYTYCD, wishing I was with my hubby "
1,@Angelynn824 Thanks! I have more pics posted on FB. 
1,@retrorewind I have had a crappy day. Could you please play &quot;Stare at You&quot;? I would appreciate it 
0,I'm sitting on the computer. Sorry I haven't been on Twitter! 
1,"@followmandy http://twitpic.com/6sjxq - cool, haha, u're  sooo luckyy! "
0,leave the house.....THEY CANCEL!!!! I HATE THAT!!!! I SOOO NEEDED THAT MONEY! 
1,@certifiedgame it was too bomb! 
1,I love Nick Jonas  He's so serious and it's awesome!
0,@Cardiana ME TOO!! I'm paying every month for them 
0,The concert was amazing. But i lost my voice 
0,Wish I was in Dallas @ the JB concert 
0,wish my manager would come out her meeting 
0,No warped tour for ashlee. 
0,"@Lizabeth211 haha yes, I though so too, but I failed yesterday  ooops"
1,@randytho Hi Randy .. Thank you for following 
1,Just got done setting up my daughters B day party. Can't wait till they are old enough to set it up themselves. 
1,Is glad that today is over 
0,Aaaaaaooooow.  Tooth hurts.. call dentist 
0,"Morning all, eldest daughter got exams this morning, youngest one, in bed ill, poor thing "
0,sister was just admitted to the hospital...waiting to hear how bad it is 
0,Yeah... Real shitty way to begin the day... Idk wtf I was doin yesterday 
0,is glad her running partner was impressed with todays performance - even if he is in Mumbia  
0,Aww... 249 now. 
1,Happy Star Wars Day  May the fourth be with you!
1,The Boyfriend just suprised me.  
0,okay twitter is pissing me off. i cant set up an account for my sissy 
1,"@arekkutronic K, thanks. The prices seem similar to last years 3G... when I got mine. "
0,I can't really hear all too well 
1,up up up and up... doing the morning run... then the laundry list of tasks for the week!!! 
0,@dibbiedibbie ugh sorry to hear that dude  My weekend is a quarrantined write-off.
0,my sunglasses are broken 
1,"Just watched my Brink segment... it was ok. I am too critical, but that just means the next one will be even better. "
0,"@sesh It's really annoying. Opera has been around just as long as IE, and even longer than Firefox. "
1,glad to be back on the internet !! 
1,In such a jazzed up mood.Spent the afternoon with the awesome older sis..watched Gossip Girl first time ever.Wanna call mes amis!Exams!  X
1,Best thing about weights and trx run tonight? Tomorrow is a Rest day! translation: After work I'm free to do as I please 
0,@McALiMeal  You are never going to be a &quot;fucked up little kid&quot;. If anyone dared say that to you i'd fucking punch them D: you're amazing.
0,I need soem Tylenol 
1,@Midficial lol thats funny! I wanna go on cheaters too so I can have a confrontation! I love that part 
0,"@ronnicaih oh that stinks, someone else told me that too! Stupid IE doesn't work for some peeps!  it works for me at work though... weird!"
1,@rachmurrayX YESYESYES. mums hair dyer woke me up haa but im readind mfy again im on chapter 2 
0,GOD plz help me out of this dull life~!~!~! 
1,@HannahxCx i dm'ed you 
0,owwww. arms hurt so much  anyone wanna help?
0,@EssenceATL dang dont nobody wanna c movies w/ ya  lol..
1,twitter....... twitter... twiter all the way!! 
0,"aw cant wait to see @JessSSW on tuesday, ive missed her so much  &lt;3"
0,@ylove @JonBurg @yeahthatskosher i think that I am busy - sorry 
0,"@Landfrau unfortunately, no. down 70% from last year. "
1,Im updating my blog. sharing my experience on my first day of being a senior 
0,"@panacea81 hahaha, awww!  that's not funny  (i want my fucking money so i can buy some kits from you, and its really cheep (cheap?) "
0,I'm starting to think this adventure was not a very good idea at all 
1,@earthtoandrew I'll agree w/ you on that one. I'm jealous she gets to go to south america!! 
0,No revision tonight YAY! Tomorrow starts again 
1,@Sirjohn_writer @Call2Prosperity @thehrgoddess @Blanquis26 @Life_Coach_Kim @DrAnthony @lovepeaceunity  THANKS SO MUCH for the re-tweets! 
1,I just wanna thank the LORD 4 waking me up this morning. Such a beautiful day!  GOD has truly Smiled on me 
0,"listening to radio on my comp, my FM radio keeps loseing tuning   at 11 going to start ringing pubs again for more gigs"
1,"@scottfrye If the yaoi went away, there wouldn't be more of other manga, just... less yaoi. "
0,@djcapone awh man....no turkey for me then....waaahhhh. 
1,@daisypops has someone attacked u with an ice cream 
0,@Auntywainright 14! yay!  yes you're right Appleby horse fair causes us problems both to and from it's route 
0,LOL. I know I made the mistake of sleeping when I got home 
1,Don't act that rigid 
1,"@dougiemcfly http://www.radiomsn.net/ is McFLY day in Brazil,   is special only to McFly, hours of McFly, listen "
1,Ps the &quot;table&quot; pic I was seeing if a new app worked for my phone 
1,@musiciansguide Thanks! I'll check it out 
1,@mileycyrus haha miley you just made my day 
0,@md20737 yeah....it sucks big time. 
0,@sereneisflash HUH SERENE?! YOU WATCH HANNAH MONTANA ALREADY?!?!?!!?! FUCK YOU 
0,@hello_mcee I keep missing the anon posts because I'm never at home when they're active! 
0,fuck you dvd player..you wont let me watch my movie 
1,is working on uploading her Excel doc to Google docs. Please work. Please work. 
1,#spymaster FOLLOW ME AND ILL FOLLOW YOU! 
0,"Loving the sun today, even thought I should be revising. Not a good day though, been at Kates all afty, shit day for her bless her  x"
1,@Currentevents2 knows all about addiction LOL should see me when I see a diet coke commercial 
1,i googeld my name.and all tht came up is ahole lot of grave sites.i'm a tombstone 
0,wish my back would feel better 
1,@deejayeternity Hello fellow follower 
0,"Long boring dragged out day that will never end, here i come "
0,@oriridraco No fair! My mail doesn't come till this afternoon.    Hope I get mine today too.
0,"@benjamin_cook Say it isn't so! Keep us updated in this one, please, we want a happy ending "
0,Give me a guitar soon before I start playing broomsticks again....  &quot;sigh...&quot;
1,going to see UP soon 
0,is feeeelllinggg super tired. 
1,@evliving So I have your permission to get all my nutrients in liquid form 
1,My room looks so empty. And dusty! Hey i thought i swept there.... 
0,just discovered 6pm.com  i wish i had money to spend 
1,@vfclovexoxo lol but stillll..haha..I wanna wear it sometime too  but I'll see..hahaha lucky thing =}
